,Birth_Rate_Crude_Per_1000,Death_Rate_Crude_Per_1000,GNI_Per_Capita_USD,Labour_Force_Female_%,Age_First_Marriage_Male,Age_First_Marriage_Female,School_Enrollment_Primary_%Net,School_Enrollment_Secondary_%Net,Total_Deaths,Total_Injuries,Total_Homeless,Total_Affected,Tuberculosis_Death_Rate_per_100000ppl,Total_Alcohol_Consumption_Per_Capita,Physicians_Per_1000ppl,Nurses_Per_1000ppl,Total_Alcohol_Consumption_Per_Capita,Number_Under-five_Deaths,Hospital_Beds_Per_1000ppl,Immunization_HepB3_%OneYearOld,ImmunizationMeasles%Children12To23Months,Adults_Newly_Infected_With_HIV,Adults_And_Children_Living_With_HIV,Life_Exp_Birth_Total_Yr,Life_Exp_Birth_Male_Yr,Life_Exp_Birth_Female_Yr,Population_Growth_%,Access_To_Basic_Drinking_Water_Total,Access_To_Basic_Drinking_Water_Urban,Access_To_Basic_Sanitation_Total,Access_To_Basic_Sanitation_Urban,Unemployment_Female,Unemployment_Male,Unemployment_Total,QOL_Measure,Dev_Measure,HDI_Measure,Complex_Disasters,Drought,Earthquake,Epidemic,Flood,Industrial Accident,Landslide,None,Storm,Wildfire
351,0.7698473282442747,0.6173590003377236,0.00820294698465745,0.316666169881779,0.1538461538461533,0.1310679611650487,0.8780412432846253,0.20809664591752486,0.0,0.0,0.0,0.0,0.3780096308186196,0.7045685279187818,0.016809158093029998,0.04598226058543927,0.7045685279187818,0.11576333761309307,0.16896551724137931,0.8941176470588236,0.8472222222222221,0.0,0.06696764484574869,0.3790472653850263,0.36963585090730766,0.38585395572833536,0.7918107300539899,0.3523641813588828,0.6210313324121643,0.4118766435608839,0.2172620836912167,0.10172080236228491,0.15649421307745576,0.13609022556390976,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
821,0.24873568702290078,0.03132387706855794,0.13185477745708643,0.0821373770525975,0.5,0.6796116504854368,0.8943513682812784,0.616090336711893,0.0,0.0,0.0,0.0,0.9598715890850722,0.023350253807106598,0.05063448361521106,0.0,0.023350253807106598,0.8671359414888569,0.09999999999999998,0.8,0.6527777777777777,0.9777777777777777,0.29771758214196137,0.606093532554542,0.5975968612064739,0.6142911021497575,0.2750828529525516,0.7251231826506347,0.7236193891919416,0.5533506664765114,0.6329525552398146,0.6604215456674474,0.5287367692155506,0.6219119226638025,1.0,0.5,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
482,0.02146946564885499,0.20330969267139476,0.7999392374297433,0.7275141597407844,0.9230769230769234,0.9611650485436896,0.9910710098255388,0.9085451108969529,0.0,0.0,0.0,0.0,0.0028089887640449433,1.0,0.5034467054464157,0.6008181484888051,1.0,0.0009042449554621888,0.8344827586206897,0.48235294117647065,0.875,0.0,0.04188612992224731,0.9910447173085914,0.9908043158410984,0.9912965273143983,0.19842510113756268,0.9890297924804662,0.9751075063411112,0.9943944505329899,0.9934547276647149,0.6494247021688221,0.7021466020377882,0.7250268528464018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
649,0.9518606870229006,0.553951367781155,0.005772444174388576,0.524660554201029,0.13461538461538414,0.016181262135922303,0.5403251621828719,0.11087598508761103,0.0,0.0,0.0,0.0,0.4983948635634029,0.6426395939086295,0.003374252178773264,0.002772185524174615,0.6426395939086295,0.38457887663800727,0.03448275862068967,0.2941176470588235,0.26388888888888884,0.07333333333333333,0.08870495777944988,0.0698810559352927,0.06829328102010801,0.07128144129507663,0.8389813266968958,0.036535928584225386,0.03462599262702959,0.026637528666838148,0.04790540530857912,0.03797983912025252,0.0827975071718271,0.06917293233082705,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
912,0.19906965648854963,0.08941236068895642,0.1405134437186693,0.12620372044945194,0.365384615384615,0.5825242718446602,0.877494821011744,0.6583067574076912,0.0,0.0,0.0,0.0,0.7391653290529695,0.035532994923857864,0.05276667977725796,0.07469464151331741,0.035532994923857864,0.6444918493058297,0.2379310344827586,0.823529411764706,0.8472222222222221,0.6666666666666666,0.43148566173396874,0.6712282886633882,0.6601888180480628,0.6827294090342042,0.2445390130708215,0.8219541758365286,0.8400490084772887,0.74185825006359,0.7923241160960711,0.37165258120354344,0.4125037095657336,0.4274973147153598,1.0,0.5,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1569,0.10496183206106868,0.270854441067207,0.734923287255051,0.6325850899555521,1.0,0.6310679611650485,0.8927870383998081,0.8949934428826383,0.0,0.0,0.0,0.0,0.0010032102728731941,0.9380710659898478,0.12037592895439586,0.629048130543567,0.9380710659898478,0.15053430385628,0.9793103448275862,0.9294117647058823,0.9027777777777777,0.33333333333333337,0.09706546275395034,0.8787762188288999,0.8620647376164787,0.895558327772781,0.1687501721365542,0.9828817634829398,0.9881059122481668,0.9999946075396903,0.9989810762912029,0.43549536707056313,0.4279355030171135,0.46186895810955964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1669,0.05963740458015265,0.3080040526849037,0.8582713048761963,0.641654309523561,1.0,0.8155339805825246,0.8966748567474879,0.9064648652770099,0.0,0.0,0.0,0.0,0.0,0.9715736040609138,0.12037592895439586,0.8011037286216899,0.9715736040609138,0.1233120344512332,0.8620689655172412,0.9176470588235294,0.9027777777777777,0.6888888888888889,0.9163949502549954,0.8997447147414104,0.8865865620402156,0.9129652731439843,0.10834146431784793,0.9926447829646318,0.9930749564666161,0.9987359899083931,0.9988500947734317,0.5049383973118827,0.49144326837471575,0.5327604726100967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35,0.2754770992366412,0.183468422830125,0.022178338143703482,0.12973144174715623,0.5576923076923075,0.49514563106796117,0.9136881337513475,0.7081129140977639,0.005439216752787598,0.0,0.0,0.003994058071706716,0.3579454253611557,0.4182741116751269,0.06473181940505518,0.030275353276774747,0.4182741116751269,0.053130635919007636,0.27586206896551724,0.823529411764706,0.8194444444444444,0.0,0.005935958531895328,0.5327199163695999,0.5147130946542424,0.5513649946328585,0.38493327034652663,0.7523831808332792,0.8718413594660213,0.3835381230848048,0.38980143884938334,0.3209449139598819,0.16846374517756457,0.24983888292158968,0.75,0.5,0.6666666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1334,0.2756440839694656,0.16632894292468758,0.05134437186692997,0.46380446644358253,0.3749999999999991,0.6213592233009713,0.22588697688466652,0.04133694205756218,0.0,0.0,0.0,0.0,0.31781701444622795,0.042639593908629446,0.0050510278013538405,0.005512211123474815,0.042639593908629446,0.39809259268510794,0.031034482758620696,0.788235294117647,0.7222222222222221,0.0,0.02349301897834629,0.41406242070843446,0.42621996076508095,0.40297078534335196,0.9681952523898316,0.10317333192511591,0.4634408693812486,0.06966573072436551,0.33199510311265523,0.026168414621728947,0.020971411613413794,0.025134264232008596,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1518,0.2539599236641221,0.09126984126984128,0.05423059395412426,0.19363845922075695,0.589743846153846,0.638834951456311,0.8473290371081096,0.5811529681103134,0.0,0.0,0.0,0.0,0.5184590690208668,0.6710659898477158,0.12037592895439586,0.30856804718504177,0.6710659898477158,0.29748659869009375,0.2379310344827586,0.6,0.5555555555555555,0.2888888888888889,0.06780369534319873,0.6730193452016702,0.6052905836194213,0.744320984072645,0.29385120987938906,0.8885849044152997,0.8864171966748011,0.7777445298292819,0.7442137206943419,0.250280012218715,0.17093678899990108,0.21697099892588612,0.75,0.5,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1263,0.3282681297709924,0.19165822357311724,0.037217074282242135,0.4257747604140585,0.3749999999999991,0.6213592233009713,0.3327602493827594,0.04133694205756218,0.004351373402230079,0.0,0.0,0.001952270220749135,0.3579454253611557,0.006091370558375636,0.006665700623098103,0.0054800511986004,0.006091370558375636,0.42644391932736164,0.01724137931034482,0.6941176470588235,0.7361111111111112,0.0,0.025165119973246382,0.32555437677501153,0.33766552231486036,0.3147175723113522,1.0,0.0704541536800265,0.5422711678416352,0.04103105980708911,0.20501804390942435,0.16505447510436821,0.060441191017904856,0.11267454350161116,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
384,0.7577528625954197,0.6007261060452549,0.007443414856448427,0.29704731178115873,0.1538461538461533,0.1310679611650487,0.7444745094180244,0.156181760598336,0.0,0.0,0.0,0.0,0.43820224719101125,0.7045685279187818,0.016809158093029998,0.033774353103111145,0.7045685279187818,0.10958349777935424,0.16896551724137931,0.9294117647058823,0.9027777777777777,0.0,0.06613159434829864,0.389107032941709,0.3797204512015695,0.3958919608923961,0.7662765823301705,0.36494683273856887,0.6384466234600574,0.4112403332443494,0.21406005432947284,0.11383769473577028,0.1683648234246711,0.1489795918367347,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
967,0.7891459923664123,0.628757176629517,0.0,1.0,0.2884615384615383,0.4271844660194175,0.9645519635813989,0.6370388231083529,0.004895295077508839,0.0,0.0,0.022994948612715557,0.050963081861958276,0.6324873096446701,0.726892582855487,0.13298772134068293,0.6324873096446701,0.2553118146347799,0.25862068965517243,0.988235294117647,0.9583333333333333,0.2888888888888889,0.15558899757545355,0.7985425575929155,0.77240681706719,0.8200992195886154,0.29943316513497764,0.8856046905508647,0.8683703131381311,0.7976956545042331,0.8287963884672355,0.3757254862030343,0.2936986843406866,0.34801288936627284,0.5,0.5,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
813,0.2560830152671756,0.022627490712597065,0.1464377943186997,0.050635729220173786,0.3626373076923075,0.5908461165048544,0.8836603197661775,0.6079933840542694,0.0,0.0,0.0,0.0,0.9598715890850722,0.023350253807106598,0.007307429565073386,0.0,0.023350253807106598,0.8998786013678579,0.03448275862068967,0.8,0.6805555555555556,0.9777777777777777,0.26427556224395954,0.5951083857864143,0.5878494359980384,0.6017871130581101,0.27342755832316845,0.7103904993728337,0.7070007571360262,0.5271108567628676,0.6111700341930065,0.8028713980246411,0.6196458601246416,0.7400644468313642,1.0,0.5,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
146,0.20329198473282445,0.1385511651469098,0.05149627829257177,0.205167160190451,0.5961538461538458,0.5048543689320388,0.8451789916667193,0.7412474177687309,0.0,0.0,0.0,0.0,0.2174959871589085,0.4456852791878172,0.20928643881839074,0.09141137046303859,0.4456852791878172,0.02555366269165247,0.34137931034482755,0.823529411764706,0.7777777777777777,0.0,0.00928016052169551,0.6685417038559656,0.6374754781755763,0.7005425164640691,0.3088042545421872,0.8614587385842395,0.9443751070413651,0.5691241129893385,0.5987085222347757,0.39038794420120154,0.29122564051835004,0.3576799140708915,0.75,0.5,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1424,0.35071564885496176,0.07446808510638298,0.0361537293027495,0.22741983156736945,0.589743846153846,0.638834951456311,0.8473290371081096,0.5811529681103134,0.0,0.0,0.0,0.0,0.5585874799357946,0.683248730964467,0.2593412962924629,0.35435734822123455,0.683248730964467,0.35738658220385977,0.2655172413793103,0.8588235294117647,0.8333333333333333,0.08888888888888889,0.014296463506395787,0.6398549483011531,0.5727685139774397,0.7113348225942151,0.37703813722175683,0.8389681613341248,0.8295719352846311,0.673673633579341,0.6755881106978111,0.367376030954078,0.3005242852903354,0.351235230934479,1.0,0.5,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
630,0.9617604961832059,0.6002195204322864,0.005164818471821358,0.5302689203267366,0.13461538461538414,0.016181262135922303,0.5403251621828719,0.11087598508761103,0.0,0.0,0.0,0.0,0.5385232744783307,0.44365482233502535,0.003374252178773264,0.002772185524174615,0.44365482233502535,0.386072629354489,0.03448275862068967,0.11764705882352941,0.125,0.08,0.08870495777944988,0.05364214332153816,0.05269127023050513,0.0544547274362468,0.8324864835811848,0.031156457991634467,0.03613406499900362,0.025610688981792307,0.03458943314239271,0.03655432237043071,0.08309427243050749,0.0686358754027927,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
448,0.028625954198473247,0.1864235055724417,0.6737049977214037,0.7180075866062161,0.9038461538461533,0.9495145631067963,0.9942223178025366,0.9401935683393385,0.0,0.0,0.0,0.0,0.002207062600321028,1.0,0.4180553542964789,0.5908164118528618,1.0,0.0010940864378244167,0.8551724137931033,0.49411764705882355,0.875,0.0,0.03854192793244712,0.9760464098570203,0.9724129475232957,0.9796918970669297,0.21396685808790428,0.98909148346369,0.9770313448115258,0.9961985329196378,0.9959091713084637,0.7152021179105998,0.8304481155406076,0.8313641245972074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
558,0.0,0.2370820668693009,0.7049977214036154,0.7223532047897865,0.9038461538461533,0.9495145631067963,0.9942223178025366,0.9401935683393385,0.0,0.0,0.0,0.0,0.0010032102728731941,0.8822335025380711,0.5017078270229989,0.7508892219227775,0.8822335025380711,0.00014487902601327887,0.7655172413793103,0.7058823529411765,0.875,0.0,0.048574533901847676,0.9999999999999998,1.0,0.9999999999999998,0.29920757222849814,0.9888437082032003,0.9712598294002817,0.9907686080571471,0.9885457466276647,0.5122696263109664,0.5570283905430806,0.5735767991407089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1374,0.40369751908396945,0.057919621749408956,0.020507367461643628,0.20260240915678773,0.589743846153846,0.638834951456311,0.7754774074684873,0.5534093121254691,0.0,0.0,0.0,0.0,0.6789727126805779,0.550253807106599,0.2519717639265531,0.27445923086323665,0.550253807106599,0.38406930213271917,0.2655172413793103,0.7411764705882353,0.9027777777777777,0.006666666666666668,0.0010032605969400557,0.6174368906303267,0.5602317312408043,0.6764919202761901,0.40569358198866007,0.8049506407240689,0.7891604779643968,0.6043944346274064,0.6276112414445666,0.4180836981977396,0.3438520130576715,0.4006444683136412,1.0,0.5,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
675,0.919990458015267,0.4326241134751774,0.0065319763025976,0.47134913548152824,0.13461538461538414,0.016181262135922303,0.6271365511647541,0.11087598508761103,0.0,0.0,0.0,0.0,0.45826645264847515,0.6426395939086295,0.0050510278013538405,0.012902561859615495,0.6426395939086295,0.37736989613672584,0.03448275862068967,0.2941176470588235,0.41666666666666663,0.06444444444444444,0.08870495777944988,0.11453806562311764,0.1115129965669448,0.11738083495314622,0.8435926110407833,0.0532334022558707,0.027968697811279863,0.030511576523464368,0.08924010536753285,0.04449648711943795,0.08873281234543479,0.07615467239527388,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
569,0.0,0.2370820668693009,0.6598815129879995,0.7047106362132047,0.9038461538461533,0.9495145631067963,0.9942223178025366,0.9401935683393385,0.00013598041881968996,0.0,0.0,0.00015218820664692582,0.0010032102728731941,0.8822335025380711,0.5017078270229989,0.7508892219227775,0.8822335025380711,0.0,0.7655172413793103,0.7058823529411765,0.875,0.0,0.048574533901847676,0.9999999999999998,1.0,0.9999999999999998,0.2077041875546189,0.9888464050767839,0.9712598294002817,0.9907705215108052,0.9885457466276647,0.9334080032583241,0.9028588386586213,0.9817400644468316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1566,0.10496183206106868,0.2792975346166835,0.72474555673705,0.629999857974382,1.0,0.8155339805825246,0.8927870383998081,0.8949934428826383,0.0,0.0,0.0,0.0,0.0016051364365971105,0.9380710659898478,0.12037592895439586,0.629048130543567,0.9380710659898478,0.1524676894792848,0.993103448275862,0.9294117647058823,0.9027777777777777,0.33333333333333337,0.09706546275395034,0.8698207868827794,0.8528690534575771,0.8868548550871795,0.17246141867120546,0.9827620897176691,0.9881059122481668,0.9999972820260538,0.9989810762912029,0.4486304856939212,0.4170541101988329,0.46186895810955964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1663,0.06202290076335876,0.2908645727794664,0.8455111651222847,0.6470072733574388,1.0,0.8155339805825246,0.8853029974604326,0.8910969672277783,0.0,0.0,0.0,0.0,0.0,0.9248730964467005,0.12037592895439586,0.8011037286216899,0.9248730964467005,0.1259348444049219,0.8724137931034482,0.9176470588235294,0.9027777777777777,0.6888888888888889,0.9163949502549954,0.9042584757273036,0.8927170181461501,0.9158664307058515,0.1075384739169906,0.9911062165852097,0.9922466791021933,0.9989353152457249,0.9988719250263937,0.5949495978006314,0.5799782372143636,0.6283566058002149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
147,0.20329198473282445,0.1385511651469098,0.05149627829257177,0.205167160190451,0.5961538461538458,0.5048543689320388,0.8451789916667193,0.7412474177687309,0.0,0.0,0.0,0.0,0.2174959871589085,0.4456852791878172,0.20928643881839074,0.09141137046303859,0.4456852791878172,0.02555366269165247,0.34137931034482755,0.823529411764706,0.7777777777777777,0.0,0.00928016052169551,0.6685417038559656,0.6374754781755763,0.7005425164640691,0.3088042545421872,0.8614587385842395,0.9443751070413651,0.5691241129893385,0.5987085222347757,0.39038794420120154,0.29122564051835004,0.3576799140708915,0.75,0.5,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
518,0.016698473282442727,0.22019587977034782,0.6645906121828954,0.7174111399652712,0.9038461538461533,0.9708737864077668,0.9999999999999999,0.99465505377866,0.0,0.0,0.0,0.0010352939227682028,0.002407704654895667,0.8761421319796955,0.4743825946550191,0.62915747428814,0.8761421319796955,0.0005295578192209514,0.793103448275862,0.6588235294117647,0.8611111111111109,0.0,0.04523033191204749,0.9955587768039076,0.996934771947033,0.9941976848762655,0.21972677389504575,0.9889405259648502,0.9731836678706962,0.9925819967865871,0.9910001768786202,0.6131758476733531,0.7203482045701851,0.7175080558539205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1456,0.32590648854961835,0.08122255994596417,0.045875740543825004,0.23290976173770117,0.589743846153846,0.6019417475728155,0.8473290371081096,0.5811529681103134,0.0,0.0,0.0,0.0,0.5385232744783307,0.683248730964467,0.2593412962924629,0.35435734822123455,0.683248730964467,0.3458112476082471,0.2379310344827586,0.8823529411764707,0.8333333333333333,0.13555555555555557,0.025165119973246382,0.6497356102040073,0.580860716037273,0.723606719080913,0.3771157998925404,0.853237319464751,0.8457813884030316,0.7028817426398241,0.6950219242034065,0.36686691782914166,0.28608170936789007,0.34156820622986034,1.0,0.5,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
774,0.2824666030534351,0.0,0.12015798268266747,0.0,0.3626373076923075,0.5908461165048544,0.8119734354185665,0.49154235385121503,0.0,0.0,0.0,0.0,1.0,0.023350253807106598,0.007307429565073386,0.0,0.023350253807106598,1.0,0.03448275862068967,0.6,0.6944444444444444,0.9333333333333333,0.16394950254995402,0.5607499511937093,0.5579634624816086,0.5621282891873858,0.277075679334319,0.6652276430149114,0.6571657848912227,0.4500014466688127,0.5472998836447517,1.0,0.6298348006726681,0.8184747583243824,1.0,0.5,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
375,0.7577528625954197,0.6007261060452549,0.007443414856448427,0.29704731178115873,0.1538461538461533,0.1310679611650487,0.7444745094180244,0.156181760598336,0.0,0.0,0.0,0.0,0.43820224719101125,0.7045685279187818,0.016809158093029998,0.033774353103111145,0.7045685279187818,0.10958349777935424,0.16896551724137931,0.9294117647058823,0.9027777777777777,0.0,0.06613159434829864,0.389107032941709,0.3797204512015695,0.3958919608923961,0.7662765823301705,0.36494683273856887,0.6384466234600574,0.4112403332443494,0.21406005432947284,0.11383769473577028,0.1683648234246711,0.1489795918367347,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1048,0.7820133587786259,0.41675109760216145,0.001367157830776242,0.9884698970606851,0.2692307692307683,0.48058252427184445,0.9663859913974305,0.6806120209911014,0.0,0.0,0.0,0.0,0.04293739967897271,0.5035532994923858,0.8656923427246571,0.15254095566432754,0.5035532994923858,0.20177152078014857,0.25517241379310346,0.988235294117647,0.9861111111111109,0.33333333333333337,0.19739152244795585,0.7899156352668586,0.7564982834722902,0.8187356755345381,0.29352070769532324,0.9391125165493227,0.9317945983730485,0.8486405971224378,0.8649338142221098,0.5002545565624682,0.47413196161836,0.5209452201933406,0.5,0.5,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
475,0.0262404580152672,0.19486659912191828,0.7738113322193529,0.7230352325328147,0.9038461538461533,0.9495145631067963,0.9914011825846828,0.9160143418524187,0.0,0.0,0.0,0.0,0.002207062600321028,1.0,0.4921232947605938,0.5923600882468338,1.0,0.0009991656966433036,0.8586206896551724,0.6588235294117647,0.8611111111111109,0.0,0.04105007942479726,0.988059623078122,0.9877390877881314,0.9883953697525312,0.206642919566428,0.9890574354346976,0.9757487858312492,0.9949981669059594,0.9942728398318491,0.6718256796660219,0.7238104659214564,0.7486573576799141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1661,0.06202290076335876,0.2908645727794664,0.8455111651222847,0.6470072733574388,1.0,0.8155339805825246,0.8853029974604326,0.8910969672277783,0.0,0.0,0.0,0.0,0.0,0.9248730964467005,0.12037592895439586,0.8011037286216899,0.9248730964467005,0.1259348444049219,0.8724137931034482,0.9176470588235294,0.9027777777777777,0.6888888888888889,0.9163949502549954,0.9042584757273036,0.8927170181461501,0.9158664307058515,0.1075384739169906,0.9911062165852097,0.9922466791021933,0.9989353152457249,0.9988719250263937,0.5949495978006314,0.5799782372143636,0.6283566058002149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
373,0.7577528625954197,0.6007261060452549,0.00850675983594106,0.32394495233333753,0.1538461538461533,0.1310679611650487,0.7444745094180244,0.156181760598336,0.0,0.0,0.0,0.0,0.41813804173354735,0.7045685279187818,0.016809158093029998,0.033774353103111145,0.7045685279187818,0.11261596566866666,0.16896551724137931,0.9294117647058823,0.9027777777777777,0.0,0.06613159434829864,0.389107032941709,0.3797204512015695,0.3958919608923961,0.7811315785740612,0.36304552000669765,0.6384466234600574,0.41143347247297907,0.21406005432947284,0.103248141737094,0.15530715204273424,0.13630504833512352,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
413,0.03101145038167935,0.19486659912191828,0.652438098131551,0.7013180525959264,0.9038461538461533,0.9495145631067963,0.9942223178025366,0.9401935683393385,0.0,0.0,0.0,0.0,0.004614767255216694,0.7045685279187818,0.3911855424679654,0.6421114920275545,0.7045685279187818,0.0009841782111936533,0.9172413793103447,0.0,0.9305555555555556,0.0,0.03519772594264694,0.9550779139445094,0.9478911230995584,0.9622849516957268,0.17439630453906396,0.9890771563227775,0.9789551832819403,0.9979795668872203,0.9983636685233855,0.5533041441808371,0.5920466910673658,0.6143931256713212,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1475,0.2951574427480915,0.0849375211077339,0.049217681907944705,0.2542132996811861,0.615384615384615,0.7184466019417479,0.9167751467230779,0.6247815983109137,0.0,0.0,0.0,0.0,0.5184590690208668,0.6548223350253808,0.2593412962924629,0.35435734822123455,0.6548223350253808,0.32943492184026335,0.2379310344827586,0.5411764705882353,0.7638888888888888,0.19333333333333333,0.03937797842989717,0.6595565702222526,0.5906081412457089,0.7332965853375495,0.3454193357527514,0.8674178178763178,0.8620164152050274,0.7325128771653217,0.7145944870468454,0.30567152021179106,0.2544267484419825,0.29538131041890436,1.0,0.5,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
192,0.1871660305343511,0.1450523471800067,0.05666109676439313,0.23750145606736162,0.5144230769230766,0.5087378640776701,0.8433758322749668,0.722707542267964,0.0,0.0,0.0,0.0,0.2174959871589085,0.4243654822335025,0.20928643881839074,0.09141137046303859,0.4243654822335025,0.02160196236142821,0.34137931034482755,0.7176470588235294,0.7222222222222221,0.0,0.010952261516595603,0.685497039085033,0.6531387935262383,0.718819809103832,0.2892292124733841,0.8905497453755234,0.9659837459866756,0.628992577205542,0.6663471503343584,0.9796354750025457,0.5994658225343754,0.8141783029001075,0.75,0.5,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
211,0.9291030534351145,0.9712090509962852,0.005924350600030381,0.45632428800820435,0.1538461538461533,0.1310679611650487,0.5634251467145509,0.156181760598336,0.0,0.0,0.0,0.0,0.6388443017656501,0.8314720812182741,0.20928643881839074,0.09141137046303859,0.8314720812182741,0.17298555705985502,0.1379310344827586,0.9176470588235294,0.9027777777777777,0.037777777777777785,0.08870495777944988,0.1675831900985616,0.15816576753310452,0.17511387043430338,0.8140764659289547,0.22897567499248284,0.4106075764750008,0.4131415886355282,0.23455264849651225,0.09571326748803585,0.1683648234246711,0.13877551020408163,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1471,0.3109494274809159,0.08341776426882813,0.048458149779735685,0.24509665696686556,0.589743846153846,0.638834951456311,0.9216781098701018,0.633521828775705,0.0,0.0,0.0,0.0,0.5184590690208668,0.683248730964467,0.2593412962924629,0.35435734822123455,0.683248730964467,0.3381576383719594,0.2379310344827586,0.6235294117647059,0.7222222222222221,0.16666666666666669,0.031853523952846755,0.6546908666265867,0.5855811672388427,0.7287707795410368,0.3643484448478979,0.8603379179229113,0.8538956082235667,0.71764474428645,0.7047908284759122,0.3565828327054272,0.30883371253338615,0.3523093447905478,1.0,0.5,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
534,0.009541984732824443,0.2286389733198244,0.6495518760443567,0.7237719370910627,0.9038461538461533,0.9495145631067963,0.9987487202821065,1.0,0.0,0.0,0.0,0.0,0.002407704654895667,0.8761421319796955,0.5364232926905004,0.6310677738256802,0.8761421319796955,0.0003996662786573211,0.7689655172413792,0.6705882352941177,0.875,0.0,0.04690243290694758,0.9955587768039076,0.996934771947033,0.9941976848762655,0.23865976331190403,0.9889092759422006,0.9725423883805582,0.9919775193809127,0.9901820111403129,0.573465023928317,0.63131862696607,0.6466165413533835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
54,0.2656011450381679,0.16480918608578177,0.030533191554002737,0.15483791372047317,0.5144230769230766,0.5087378640776701,0.8902705967002847,0.7039206533476464,0.0,0.0,0.0,0.0,0.31781701444622795,0.4182741116751269,0.06473181940505518,0.030275353276774747,0.4182741116751269,0.04575679307778006,0.27586206896551724,0.9294117647058823,0.9166666666666665,0.0,0.005935958531895328,0.564988785000976,0.544568415890142,0.5860048159215527,0.3698283026532276,0.775816821064646,0.8863459003447796,0.4190273938320972,0.42954530275031866,0.3465023928316872,0.2046691067365714,0.284640171858217,0.75,0.5,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
